"customer_id","aov","num_purchases","club_member_status","fashion_news_frequency","avg_age","Shoes & Socks","Blouses, Tops & Shirts","Hoodies & Outerwear","Skirts, Shorts & Tights","Swimwear","Trousers","Knitwear","T-shirts","Nightwear","Underwear","Accessories","Dresses, Jumpsuits & Sets"
7133,0.0338813559322033,1,"ACTIVE","Regularly",34,0,0,1,0,0,0,0,0,0,0,0,0
7134,0.0254067796610169,1,"ACTIVE","NONE",20,0,0,0,0,1,0,0,0,0,0,0,0
7135,0.0304915254237288,1,"ACTIVE","NONE",22,0,0,0,0,0,1,0,0,0,0,0,0
7136,0.0186271186440678,3,"ACTIVE","NONE",25,0,0,0,0,2,0,0,1,0,0,0,0
7137,0.0230282485875706,3,"ACTIVE","Regularly",26,0,0,1,0,1,1,0,0,0,0,0,0
7138,0.036402157164869,11,"ACTIVE","Regularly",28,0,0,6,0,0,3,0,0,0,2,0,0
7139,0.0254067796610169,1,"ACTIVE","Regularly",32,0,0,0,0,1,0,0,0,0,0,0,0
7140,0.0432033898305084,1,"ACTIVE","Regularly",64,0,0,0,0,0,1,0,0,0,0,0,0
7141,0.0508305084745762,1,"ACTIVE","NONE",27,0,0,0,0,0,0,0,0,0,0,0,1
7142,0.0338813559322033,1,"ACTIVE","NONE",17,0,0,1,0,0,0,0,0,0,0,0,0
7143,0.0108305084745762,5,"ACTIVE","NONE",18,1,0,1,0,0,0,0,0,0,1,1,1
7144,0.0237118644067796,3,"ACTIVE","Regularly",55,0,0,1,2,0,0,0,0,0,0,0,0
7145,0.0338813559322033,2,"ACTIVE","NONE",44,0,0,0,0,0,2,0,0,0,0,0,0
7146,0.0593050847457627,2,"ACTIVE","NONE",24,0,0,1,0,0,0,0,0,0,1,0,0
7147,0.0271016949152542,1,"ACTIVE","Regularly",21,0,0,0,0,0,0,1,0,0,0,0,0
7148,0.0152372881355932,1,"ACTIVE","NONE",49,0,0,0,0,1,0,0,0,0,0,0,0
7149,0.0101525423728813,1,"ACTIVE","NONE",31,0,0,0,0,0,0,0,1,0,0,0,0
7150,0.0152372881355931,2,"ACTIVE","NONE",51,0,1,0,0,0,0,1,0,0,0,0,0
7151,0.0338813559322033,1,"ACTIVE","NONE",50,0,0,0,0,0,1,0,0,0,0,0,0
7152,0.0241440677966101,6,"ACTIVE","NONE",34,3,0,1,0,0,2,0,0,0,0,0,0
7153,0.0338813559322033,1,"ACTIVE","NONE",20,0,0,0,0,0,1,0,0,0,0,0,0
7154,0.0169322033898305,1,"ACTIVE","NONE",55,0,0,0,0,0,0,1,0,0,0,0,0
7155,0.0254067796610169,1,"ACTIVE","Regularly",28,0,1,0,0,0,0,0,0,0,0,0,0
7156,0.0290903954802259,3,"ACTIVE","Regularly",38,0,1,0,0,0,0,0,0,0,0,0,2
7157,0.0304915254237288,1,"ACTIVE","Regularly",30,0,0,0,0,0,0,1,0,0,0,0,0
7158,0.0338813559322033,1,"ACTIVE","Regularly",25,0,0,0,0,0,1,0,0,0,0,0,0
7159,0.0254067796610169,1,"ACTIVE","NONE",22,0,0,0,0,0,1,0,0,0,0,0,0
7160,0.0254067796610169,1,"ACTIVE","Regularly",63,0,0,0,0,0,1,0,0,0,0,0,0
7161,0.0320423728813559,2,"ACTIVE","NONE",27,0,0,0,0,0,2,0,0,0,0,0,0
7162,0.0146355932203389,2,"ACTIVE","NONE",22,0,1,0,0,0,0,0,0,0,0,1,0
7163,0.0169322033898305,1,"ACTIVE","NONE",30,0,0,0,0,1,0,0,0,0,0,0,0
7164,0.018322033898305,2,"ACTIVE","NONE",23,0,0,0,0,0,1,0,0,0,0,1,0
7165,0.0230338983050847,5,"ACTIVE","NONE",28,0,0,0,0,2,2,0,0,0,1,0,0
7166,0.0050677966101694,1,"ACTIVE","NONE",55,0,0,0,0,0,0,0,1,0,0,0,0
7167,0.0338813559322033,1,"ACTIVE","Regularly",46,0,0,0,0,0,1,0,0,0,0,0,0
7168,0.0254067796610169,1,"ACTIVE","NONE",59,0,0,0,0,0,0,1,0,0,0,0,0
7169,0.0152372881355931,3,"ACTIVE","Regularly",21,0,0,2,1,0,0,0,0,0,0,0,0
7170,0.0121864406779661,1,"ACTIVE","NONE",28,1,0,0,0,0,0,0,0,0,0,0,0
7171,0.0126949152542373,2,"ACTIVE","NONE",42,0,0,0,0,1,0,0,1,0,0,0,0
7172,0.0182923728813559,4,"ACTIVE","NONE",22,0,0,0,0,0,1,0,1,1,1,0,0
7173,0.022864406779661,1,"ACTIVE","NONE",23,0,0,0,0,0,0,0,0,0,1,0,0
7174,0.0254067796610169,1,"ACTIVE","Regularly",28,0,0,0,0,1,0,0,0,0,0,0,0
7175,0.0338813559322033,7,"ACTIVE","NONE",25,0,0,0,0,0,0,0,0,0,0,0,7
7176,0.0169322033898305,1,"ACTIVE","NONE",20,0,0,0,0,0,0,0,0,0,1,0,0
7177,0.0325254237288135,3,"ACTIVE","Regularly",49,0,0,0,1,0,2,0,0,0,0,0,0
7178,0.0214101694915254,5,"ACTIVE","NONE",31,0,0,0,0,2,2,0,0,0,1,0,0
7179,0.0338813559322033,1,"ACTIVE","Regularly",19,0,0,0,0,0,0,1,0,0,0,0,0
7180,0.0324237288135593,1,"ACTIVE","NONE",46,0,0,0,1,0,0,0,0,0,0,0,0
7181,0.0254067796610169,1,"ACTIVE","NONE",61,0,0,0,0,0,1,0,0,0,0,0,0
7182,0.0169322033898305,2,"ACTIVE","NONE",25,0,0,0,0,0,2,0,0,0,0,0,0
7183,0.0338813559322033,1,"ACTIVE","Regularly",65,0,0,0,0,0,0,0,0,0,0,0,1
7184,0.0239691833590138,11,"ACTIVE","NONE",28,0,4,1,0,0,4,0,0,0,1,1,0
7185,0.0135423728813559,4,"ACTIVE","Regularly",51,0,0,0,0,0,1,0,2,0,0,1,0
7186,0.022864406779661,1,"ACTIVE","Regularly",71,0,0,0,0,0,1,0,0,0,0,0,0
7187,0.0271016949152542,3,"ACTIVE","NONE",46,1,0,0,0,0,0,0,0,0,2,0,0
7188,0.0101525423728813,1,"ACTIVE","Regularly",21,0,0,0,0,0,0,0,0,0,1,0,0
7189,0.0310381355932203,4,"ACTIVE","NONE",23,0,0,0,0,0,3,0,0,0,0,0,1
7190,0.0160847457627118,4,"ACTIVE","Regularly",52,0,0,0,0,4,0,0,0,0,0,0,0
7191,0.0338813559322033,1,"ACTIVE","NONE",27,0,0,0,1,0,0,0,0,0,0,0,0
7192,0.0198135593220338,1,"ACTIVE","NONE",26,0,0,0,0,0,0,0,0,0,1,0,0
7193,0.0254067796610169,1,"ACTIVE","Regularly",58,0,0,0,1,0,0,0,0,0,0,0,0
7194,0.0254067796610169,1,"ACTIVE","Regularly",49,0,0,0,0,0,1,0,0,0,0,0,0
7195,0.0152372881355932,1,"ACTIVE","Regularly",22,0,1,0,0,0,0,0,0,0,0,0,0
7196,0.0279491525423729,4,"ACTIVE","Regularly",30,0,0,0,0,4,0,0,0,0,0,0,0
7197,0.0304915254237288,1,"ACTIVE","Regularly",54,0,0,0,0,0,1,0,0,0,0,0,0
7198,0.0103559322033898,3,"ACTIVE","NONE",24,1,0,1,0,0,0,0,1,0,0,0,0
7199,0.0148813559322033,1,"ACTIVE","NONE",54,0,0,0,0,0,0,0,0,0,0,1,0
7200,0.0296440677966101,2,"ACTIVE","NONE",21,0,0,0,0,1,0,1,0,0,0,0,0
7201,0.008457627118644,2,"ACTIVE","NONE",21,0,0,1,0,0,0,0,1,0,0,0,0
7202,0.0338813559322033,1,"PRE-CREATE","NONE",50,0,0,0,0,0,1,0,0,0,0,0,0
7203,0.0296440677966101,2,"ACTIVE","NONE",25,0,1,0,0,0,1,0,0,0,0,0,0
7204,0.0338813559322033,2,"ACTIVE","Regularly",58,0,0,0,0,0,2,0,0,0,0,0,0
7205,0.0143898305084745,1,"ACTIVE","Regularly",21,0,0,0,0,0,0,0,1,0,0,0,0
7206,0.040638418079096,6,"ACTIVE","Regularly",33,0,0,0,0,1,0,4,0,0,1,0,0
7207,0.0248516949152542,4,"ACTIVE","Regularly",25,0,0,1,0,0,0,0,0,1,1,1,0
7208,0.101677966101695,1,"ACTIVE","NONE",27,0,0,1,0,0,0,0,0,0,0,0,0
7209,0.0338813559322033,1,"ACTIVE","NONE",40,0,0,0,0,0,0,0,0,0,1,0,0
7210,0.0152372881355931,2,"ACTIVE","NONE",43,0,0,0,1,0,0,0,0,0,0,1,0
7211,0.0338813559322033,1,"ACTIVE","NONE",64,0,0,0,0,0,0,0,0,0,1,0,0
7212,0.0183446327683615,3,"ACTIVE","Regularly",20,0,0,0,0,0,2,1,0,0,0,0,0
7213,0.022864406779661,1,"ACTIVE","NONE",21,0,0,0,0,1,0,0,0,0,0,0,0
7214,0.0362542372881356,2,"ACTIVE","Regularly",23,0,0,1,0,0,0,0,1,0,0,0,0
7215,0.0243898305084745,1,"ACTIVE","Regularly",21,0,0,0,0,0,0,0,0,0,1,0,0
7216,0.0070508474576271,1,"ACTIVE","NONE",53,0,0,1,0,0,0,0,0,0,0,0,0
7217,0.0169322033898305,1,"ACTIVE","NONE",30,0,0,0,0,0,0,0,1,0,0,0,0
7218,0.0372655367231638,3,"ACTIVE","NONE",19,0,0,1,0,0,1,1,0,0,0,0,0
7219,0.0135423728813559,1,"ACTIVE","NONE",25,1,0,0,0,0,0,0,0,0,0,0,0
7220,0.0118474576271186,1,"ACTIVE","Regularly",27,0,0,0,0,0,1,0,0,0,0,0,0
7221,0.0169322033898305,1,"ACTIVE","NONE",18,0,0,0,0,1,0,0,0,0,0,0,0
7222,0.0381186440677966,1,"ACTIVE","Regularly",25,0,0,0,0,0,0,0,0,0,0,0,1
7223,0.0186271186440677,1,"ACTIVE","Regularly",27,0,0,0,0,0,0,0,0,0,1,0,0
7224,0.0271016949152542,3,"ACTIVE","Regularly",25,0,1,0,0,0,1,0,1,0,0,0,0
7225,0.0157118644067796,4,"ACTIVE","NONE",21,0,0,0,0,0,1,0,3,0,0,0,0
7226,0.0149736346516007,9,"ACTIVE","NONE",24,0,1,2,0,1,1,0,4,0,0,0,0
7227,0.0168813559322033,2,"ACTIVE","NONE",25,0,0,0,0,2,0,0,0,0,0,0,0
7228,0.0304915254237288,1,"ACTIVE","NONE",20,0,0,0,0,0,1,0,0,0,0,0,0
7229,0.0169322033898305,1,"ACTIVE","NONE",46,0,0,0,0,1,0,0,0,0,0,0,0
7230,0.0231468926553672,3,"ACTIVE","NONE",35,0,0,0,0,0,1,0,0,0,2,0,0
7231,0.0333474576271186,2,"ACTIVE","NONE",56,0,1,0,0,0,0,1,0,0,0,0,0
7232,0.0338813559322033,1,"ACTIVE","NONE",41,0,0,0,0,0,0,1,0,0,0,0,0
7233,0.0254067796610169,2,"ACTIVE","NONE",44,1,0,0,0,0,0,0,0,0,0,0,1
7234,0.0169322033898305,1,"ACTIVE","NONE",34,0,0,0,0,1,0,0,0,0,0,0,0
7235,0.0330338983050847,2,"ACTIVE","NONE",38,0,1,0,0,0,1,0,0,0,0,0,0
7236,0.0338813559322033,1,"ACTIVE","Regularly",65,0,0,0,0,0,0,0,0,0,1,0,0
7237,0.0296440677966101,4,"ACTIVE","NONE",43,0,2,2,0,0,0,0,0,0,0,0,0
7238,0.0249237288135593,2,"ACTIVE","Regularly",42,0,0,0,0,0,1,1,0,0,0,0,0
7239,0.0169322033898305,1,"ACTIVE","NONE",49,0,0,0,1,0,0,0,0,0,0,0,0
7240,0.0441638418079096,3,"ACTIVE","NONE",27,0,0,1,1,0,0,0,1,0,0,0,0
7241,0.0338813559322033,1,"ACTIVE","Regularly",38,0,0,0,0,0,0,0,0,0,1,0,0
7242,0.0118474576271186,1,"ACTIVE","Regularly",58,0,0,0,0,0,1,0,0,0,0,0,0
7243,0.0338813559322033,1,"ACTIVE","NONE",51,0,0,0,0,0,1,0,0,0,0,0,0
7244,0.0304915254237288,3,"ACTIVE","Regularly",28,0,0,0,1,0,1,0,0,0,1,0,0
7245,0.0169322033898305,1,"ACTIVE","NONE",55,0,0,0,0,0,1,0,0,0,0,0,0
7246,0.0082881355932203,2,"ACTIVE","Regularly",52,0,0,0,0,0,1,0,1,0,0,0,0
7247,0.0338813559322033,2,"ACTIVE","NONE",25,0,0,0,0,0,2,0,0,0,0,0,0
7248,0.0443898305084745,11,"ACTIVE","NONE",25,0,1,0,3,0,6,1,0,0,0,0,0
7249,0.0296440677966101,2,"ACTIVE","NONE",28,0,1,0,0,0,1,0,0,0,0,0,0
7250,0.0169322033898305,2,"ACTIVE","NONE",23,0,0,0,0,0,0,0,0,0,2,0,0
7251,0.0325783898305084,8,"ACTIVE","Regularly",25,0,0,0,0,0,7,0,0,0,0,1,0
7252,0.0395310734463276,3,"ACTIVE","Regularly",44,0,0,0,1,0,1,1,0,0,0,0,0
7253,0.0225819209039548,3,"ACTIVE","NONE",24,0,0,0,0,0,1,0,0,1,0,1,0
7254,0.0169322033898305,2,"ACTIVE","Regularly",51,0,0,0,2,0,0,0,0,0,0,0,0
7255,0.0296440677966101,2,"ACTIVE","Regularly",20,0,0,0,0,0,0,1,0,0,1,0,0
7256,0.0121016949152542,1,"ACTIVE","Regularly",38,0,0,0,1,0,0,0,0,0,0,0,0
7257,0.0114237288135592,4,"ACTIVE","Regularly",33,0,3,0,1,0,0,0,0,0,0,0,0
7258,0.0169322033898305,1,"ACTIVE","NONE",28,0,0,0,0,1,0,0,0,0,0,0,0
7259,0.0224830508474576,2,"ACTIVE","NONE",39,0,0,1,0,0,0,0,0,0,0,0,1
7260,0.0135423728813559,1,"ACTIVE","NONE",49,0,0,0,1,0,0,0,0,0,0,0,0
7261,0.0423559322033898,1,"ACTIVE","Regularly",54,0,0,0,0,0,1,0,0,0,0,0,0
7262,0.0254067796610169,2,"ACTIVE","NONE",66,0,0,1,0,0,1,0,0,0,0,0,0
7263,0.0250101694915254,5,"ACTIVE","Regularly",35,0,1,0,0,1,1,2,0,0,0,0,0
7264,0.0309491525423728,2,"ACTIVE","Regularly",36,0,0,0,0,1,0,0,0,0,0,0,1
7265,0.0296440677966101,2,"ACTIVE","NONE",27,0,0,0,0,0,2,0,0,0,0,0,0
7266,0.0338813559322033,1,"ACTIVE","NONE",20,0,0,1,0,0,0,0,0,0,0,0,0
7267,0.0256186440677966,4,"ACTIVE","NONE",28,0,1,0,0,0,1,0,1,0,1,0,0
7268,0.0254067796610169,2,"ACTIVE","NONE",25,0,0,0,0,0,0,0,0,0,0,0,2
7269,0.0377871939736346,9,"ACTIVE","NONE",52,0,0,0,0,0,8,0,0,0,0,0,1
7270,0.0406610169491525,1,"ACTIVE","NONE",35,0,0,0,1,0,0,0,0,0,0,0,0
7271,0.0198870056497175,6,"ACTIVE","Regularly",25,0,1,1,0,0,0,0,1,0,0,0,3
7272,0.0105734463276836,6,"ACTIVE","NONE",27,0,0,0,6,0,0,0,0,0,0,0,0
7273,0.0251610169491525,4,"ACTIVE","NONE",28,2,0,0,0,0,2,0,0,0,0,0,0
7274,0.0338813559322033,1,"ACTIVE","Regularly",22,0,0,0,0,0,0,0,0,0,0,0,1
7275,0.0101525423728813,1,"ACTIVE","Regularly",48,0,0,0,0,0,0,1,0,0,0,0,0
7276,0.0169322033898305,1,"ACTIVE","NONE",19,0,0,0,0,0,0,1,0,0,0,0,0
7277,0.0165783898305084,8,"ACTIVE","Regularly",45,1,2,0,2,0,3,0,0,0,0,0,0
7278,0.0293305084745762,8,"ACTIVE","Regularly",23,0,0,0,0,0,5,2,0,1,0,0,0
7279,0.0112881355932203,2,"ACTIVE","Regularly",48,0,0,0,2,0,0,0,0,0,0,0,0
7280,0.012412429378531,3,"ACTIVE","NONE",18,1,0,1,0,0,1,0,0,0,0,0,0
7281,0.025686440677966,2,"ACTIVE","Regularly",24,0,0,0,0,0,1,0,0,1,0,0,0
7282,0.0240600924499229,11,"ACTIVE","NONE",23,0,4,0,0,3,2,1,0,0,0,1,0
7283,0.0248093220338983,4,"ACTIVE","NONE",50,1,0,0,0,1,1,0,0,0,1,0,0
7284,0.0169322033898305,1,"ACTIVE","NONE",36,0,0,0,0,0,1,0,0,0,0,0,0
7285,0.0149322033898305,1,"ACTIVE","Regularly",41,0,0,0,0,0,0,0,0,0,1,0,0
7286,0.0338813559322033,1,"ACTIVE","NONE",37,0,0,0,1,0,0,0,0,0,0,0,0
7287,0.0225819209039548,3,"ACTIVE","NONE",49,0,2,1,0,0,0,0,0,0,0,0,0
7288,0.0287966101694915,2,"ACTIVE","NONE",49,0,0,0,0,1,1,0,0,0,0,0,0
7289,0.0237118644067796,3,"ACTIVE","NONE",39,0,0,1,0,0,0,0,0,0,2,0,0
7290,0.0237118644067796,3,"ACTIVE","Regularly",53,0,1,0,0,0,1,0,0,0,0,0,1
7291,0.008457627118644,1,"ACTIVE","NONE",28,0,0,0,0,0,0,0,0,0,0,1,0
7292,0.026772397094431,7,"ACTIVE","Regularly",21,0,1,0,2,4,0,0,0,0,0,0,0
7293,0.0203220338983051,3,"ACTIVE","Regularly",20,0,0,0,0,0,2,0,0,0,1,0,0
7294,0.0254067796610169,1,"ACTIVE","NONE",24,0,1,0,0,0,0,0,0,0,0,0,0
7295,0.0338813559322033,6,"ACTIVE","NONE",22,0,0,0,0,0,5,0,0,0,0,0,1
7296,0.0152457627118644,2,"ACTIVE","NONE",56,0,2,0,0,0,0,0,0,0,0,0,0
7297,0.0338813559322033,1,"ACTIVE","NONE",53,0,0,0,0,0,0,0,0,0,0,0,1
7298,0.0169322033898305,1,"ACTIVE","NONE",40,0,0,1,0,0,0,0,0,0,0,0,0
7299,0.0451807909604519,3,"ACTIVE","Regularly",52,1,2,0,0,0,0,0,0,0,0,0,0
7300,0.0254067796610169,1,"ACTIVE","NONE",20,0,0,0,0,0,0,0,0,1,0,0,0
7301,0.0423559322033897,2,"ACTIVE","Regularly",30,0,0,0,0,0,2,0,0,0,0,0,0
7302,0.0169322033898305,1,"ACTIVE","NONE",25,0,0,0,0,0,0,1,0,0,0,0,0
7303,0.0203220338983051,2,"ACTIVE","NONE",54,0,1,0,1,0,0,0,0,0,0,0,0
7304,0.0254067796610169,1,"ACTIVE","Regularly",33,0,0,0,0,0,0,0,0,0,1,0,0
7305,0.008457627118644,2,"ACTIVE","Regularly",35,0,0,0,2,0,0,0,0,0,0,0,0
7306,0.0338813559322033,2,"ACTIVE","NONE",25,0,0,0,0,0,0,1,0,0,1,0,0
7307,0.0338813559322033,1,"ACTIVE","NONE",51,0,0,0,0,0,0,0,0,0,0,1,0
7308,0.0319491525423728,1,"ACTIVE","NONE",47,0,0,0,0,0,0,0,0,0,1,0,0
7309,0.0254067796610169,2,"ACTIVE","Regularly",26,0,1,0,0,0,1,0,0,0,0,0,0
7310,0.008457627118644,1,"ACTIVE","NONE",26,0,0,0,0,0,0,0,1,0,0,0,0
7311,0.0338813559322033,4,"ACTIVE","NONE",25,0,0,0,0,0,3,0,0,1,0,0,0
7312,0.0310564971751412,3,"ACTIVE","NONE",23,0,0,0,0,0,2,0,0,0,1,0,0
7313,0.0169322033898305,9,"ACTIVE","NONE",50,0,0,0,9,0,0,0,0,0,0,0,0
7314,0.0198135593220338,2,"ACTIVE","Regularly",39,0,0,0,0,0,0,1,1,0,0,0,0
7315,0.0338813559322033,1,"ACTIVE","NONE",40,0,0,0,0,0,1,0,0,0,0,0,0
7316,0.0338813559322033,2,"ACTIVE","NONE",36,0,0,0,0,0,2,0,0,0,0,0,0
7317,0.0169322033898305,1,"ACTIVE","Regularly",48,0,0,0,0,0,0,0,0,0,1,0,0
7318,0.0254067796610169,2,"ACTIVE","NONE",45,0,0,0,0,0,1,0,0,0,0,1,0
7319,0.030864406779661,1,"ACTIVE","NONE",48,0,0,0,0,0,0,1,0,0,0,0,0
7320,0.0278305084745762,4,"ACTIVE","Regularly",53,0,1,0,0,0,0,1,1,0,0,0,1
7321,0.0211694915254237,2,"ACTIVE","Regularly",20,0,0,0,0,2,0,0,0,0,0,0,0
7322,0.0423559322033898,1,"ACTIVE","NONE",64,0,0,0,0,0,0,1,0,0,0,0,0
7323,0.019093220338983,2,"ACTIVE","Regularly",19,0,0,1,0,0,1,0,0,0,0,0,0
7324,0.0162923728813559,4,"ACTIVE","NONE",35,1,0,0,1,0,1,1,0,0,0,0,0
7325,0.0423559322033898,1,"ACTIVE","NONE",57,0,0,0,0,0,0,1,0,0,0,0,0
7326,0.022586440677966,5,"ACTIVE","Regularly",58,1,0,1,0,1,1,0,0,0,0,1,0
7327,0.0169322033898305,1,"ACTIVE","NONE",25,0,0,0,0,0,0,0,0,0,1,0,0
7328,0.0351525423728813,4,"ACTIVE","Regularly",19,0,0,0,0,0,2,0,0,0,2,0,0
7329,0.020322033898305,1,"ACTIVE","Regularly",25,0,0,0,0,0,0,0,0,0,1,0,0
7330,0.0067627118644067,1,"ACTIVE","Regularly",20,0,0,1,0,0,0,0,0,0,0,0,0
7331,0.0287966101694915,2,"ACTIVE","NONE",41,0,1,0,1,0,0,0,0,0,0,0,0
7332,0.0186271186440677,1,"ACTIVE","Regularly",53,0,0,0,0,0,0,0,0,0,0,0,1
7333,0.0186271186440677,1,"ACTIVE","NONE",20,0,0,0,0,0,0,1,0,0,0,0,0
7334,0.0101525423728813,2,"PRE-CREATE","NONE",31,0,0,1,0,0,0,0,0,0,0,1,0
7335,0.0135805084745762,4,"ACTIVE","Regularly",48,0,0,1,1,0,1,0,0,0,1,0,0
7336,0.027322033898305,5,"ACTIVE","NONE",27,0,1,1,0,0,2,0,0,0,0,0,1
7337,0.0304915254237288,1,"ACTIVE","Regularly",48,0,0,0,0,0,0,0,0,0,1,0,0
7338,0.0338813559322033,2,"ACTIVE","NONE",23,0,1,0,1,0,0,0,0,0,0,0,0
7339,0.0133559322033898,1,"ACTIVE","NONE",27,0,0,0,1,0,0,0,0,0,0,0,0
7340,0.0155197740112994,3,"ACTIVE","NONE",57,0,0,0,0,0,1,0,2,0,0,0,0
7341,0.0152372881355932,2,"ACTIVE","NONE",24,0,0,0,0,0,0,2,0,0,0,0,0
7342,0.008457627118644,1,"ACTIVE","Regularly",24,0,0,0,0,0,0,1,0,0,0,0,0
7343,0.0381186440677966,2,"ACTIVE","Regularly",27,0,0,0,0,0,0,0,0,0,0,0,2
7344,0.0158022598870056,3,"PRE-CREATE","NONE",32,1,0,0,0,0,0,0,0,0,2,0,0
7345,0.0169322033898305,1,"ACTIVE","NONE",25,0,0,0,0,0,1,0,0,0,0,0,0
7346,0.0164406779661017,4,"ACTIVE","NONE",23,1,0,0,2,0,1,0,0,0,0,0,0
7347,0.0338813559322033,1,"ACTIVE","Regularly",51,0,0,1,0,0,0,0,0,0,0,0,0
7348,0.008457627118644,1,"ACTIVE","Regularly",25,0,0,0,0,0,0,0,1,0,0,0,0
7349,0.0135423728813559,1,"ACTIVE","Regularly",26,1,0,0,0,0,0,0,0,0,0,0,0
7350,0.0243898305084746,3,"ACTIVE","NONE",20,0,0,0,0,3,0,0,0,0,0,0,0
7351,0.028231638418079,3,"ACTIVE","Regularly",22,0,0,0,0,0,1,2,0,0,0,0,0
7352,0.0358177966101695,4,"ACTIVE","NONE",24,2,1,0,0,0,0,0,0,0,1,0,0
7353,0.0101525423728813,1,"ACTIVE","NONE",24,0,0,0,1,0,0,0,0,0,0,0,0
7354,0.0136525423728813,2,"ACTIVE","NONE",29,0,1,0,0,0,0,1,0,0,0,0,0
7355,0.0457457627118644,1,"ACTIVE","Regularly",49,0,0,0,0,0,1,0,0,0,0,0,0
7356,0.0338813559322033,1,"ACTIVE","Regularly",42,0,0,0,0,0,1,0,0,0,0,0,0
7357,0.0178474576271186,4,"ACTIVE","NONE",47,0,2,0,0,0,2,0,0,0,0,0,0
7358,0.020322033898305,1,"ACTIVE","NONE",26,0,0,0,0,0,1,0,0,0,0,0,0
7359,0.0126949152542373,2,"ACTIVE","NONE",39,0,0,0,0,1,0,0,0,0,0,1,0
7360,0.0338813559322033,2,"ACTIVE","Regularly",50,0,0,0,0,0,0,2,0,0,0,0,0
7361,0.0135423728813559,2,"ACTIVE","Regularly",32,0,0,1,1,0,0,0,0,0,0,0,0
7362,0.0254067796610169,2,"ACTIVE","NONE",29,0,0,0,0,0,2,0,0,0,0,0,0
7363,0.0169322033898305,1,"ACTIVE","NONE",40,0,0,0,0,0,0,1,0,0,0,0,0
7364,0.0121864406779661,1,"ACTIVE","Regularly",20,0,0,0,0,0,0,0,1,0,0,0,0
7365,0.0257175141242937,6,"ACTIVE","Regularly",25,0,2,0,0,0,0,0,0,0,0,0,4
7366,0.0338813559322033,4,"ACTIVE","NONE",21,0,0,2,0,0,2,0,0,0,0,0,0
7367,0.0254067796610169,1,"ACTIVE","NONE",27,0,0,0,0,0,1,0,0,0,0,0,0
7368,0.0152372881355932,1,"ACTIVE","NONE",55,0,1,0,0,0,0,0,0,0,0,0,0
7369,0.0423559322033898,1,"ACTIVE","Regularly",26,0,0,0,0,0,0,1,0,0,0,0,0
7370,0.0299757869249394,7,"ACTIVE","NONE",30,0,1,3,2,0,0,0,0,0,0,0,1
7371,0.021593220338983,3,"ACTIVE","Regularly",23,0,2,0,0,0,0,0,0,0,0,1,0
7372,0.0338813559322033,1,"ACTIVE","Regularly",23,0,1,0,0,0,0,0,0,0,0,0,0
7373,0.101677966101695,1,"ACTIVE","Regularly",67,0,0,0,0,0,0,0,0,0,0,0,1
7374,0.016367231638418,3,"ACTIVE","NONE",28,1,0,0,2,0,0,0,0,0,0,0,0
7375,0.0582881355932203,3,"ACTIVE","NONE",35,0,0,0,0,0,2,0,1,0,0,0,0
7376,0.0338813559322033,1,"ACTIVE","NONE",24,0,0,0,0,0,1,0,0,0,0,0,0
7377,0.0169322033898305,1,"ACTIVE","NONE",18,0,0,0,0,0,0,0,1,0,0,0,0
7378,0.0313389830508474,2,"ACTIVE","NONE",49,0,0,0,0,0,2,0,0,0,0,0,0
7379,0.0254067796610169,1,"ACTIVE","NONE",28,0,0,0,0,0,1,0,0,0,0,0,0
7380,0.0271016949152542,1,"ACTIVE","NONE",51,0,1,0,0,0,0,0,0,0,0,0,0
7381,0.0129774011299435,3,"ACTIVE","Regularly",28,0,0,1,0,0,0,0,2,0,0,0,0
7382,0.0338813559322033,1,"ACTIVE","NONE",43,0,0,0,0,0,1,0,0,0,0,0,0
7383,0.0169322033898305,1,"ACTIVE","NONE",47,0,1,0,0,0,0,0,0,0,0,0,0
7384,0.0423559322033898,1,"PRE-CREATE","Regularly",74,0,0,0,0,0,0,1,0,0,0,0,0
7385,0.0245875706214689,3,"ACTIVE","Regularly",21,0,0,1,0,1,0,0,0,0,1,0,0
7386,0.00956779661016945,6,"ACTIVE","NONE",23,0,0,3,0,0,0,0,3,0,0,0,0
7387,0.0121271186440677,2,"ACTIVE","NONE",26,0,0,0,0,0,0,0,2,0,0,0,0
7388,0.0192627118644067,2,"ACTIVE","NONE",20,0,1,0,0,0,0,1,0,0,0,0,0
7389,0.0254067796610169,13,"ACTIVE","NONE",22,0,0,0,0,13,0,0,0,0,0,0,0
7390,0.0395310734463276,3,"ACTIVE","NONE",27,0,0,0,1,0,0,0,0,0,1,0,1
7391,0.008457627118644,1,"ACTIVE","Regularly",27,0,0,0,0,0,0,0,1,0,0,0,0
7392,0.0211694915254237,2,"ACTIVE","NONE",21,0,0,0,0,2,0,0,0,0,0,0,0
7393,0.0423559322033898,1,"ACTIVE","NONE",26,0,0,0,0,0,0,1,0,0,0,0,0
7394,0.0338813559322033,1,"ACTIVE","NONE",23,0,0,0,0,0,0,0,0,0,1,0,0
7395,0.0169322033898305,1,"ACTIVE","NONE",31,0,0,0,0,0,0,0,0,0,1,0,0
7396,0.0101525423728813,3,"ACTIVE","Regularly",55,0,0,0,3,0,0,0,0,0,0,0,0
